"","AGE","SEX","YEAR"
"1359",62,1,1972
"1360",47,1,1972
"1361",43,1,1972
"1362",39,1,1972
"1363",42,2,1972
"1364",44,1,1972
"1365",22,1,1972
"1366",34,2,1972
"1367",57,2,1972
"1368",58,2,1972
"1369",80,2,1972
"1370",73,2,1972
"1371",61,2,1972
"1372",48,2,1972
"1373",60,1,1972
"1374",30,2,1972
"1375",49,1,1972
"1376",65,1,1972
"1377",56,1,1972
"1378",40,1,1972
"1379",22,1,1972
"1380",23,2,1972
"1381",21,2,1972
"1382",22,1,1972
"1383",24,1,1972
"1384",51,2,1972
"1385",21,1,1972
"1386",22,2,1972
"1387",44,2,1972
"1388",32,1,1972
"1389",42,2,1972
"1390",34,2,1972
"1391",48,1,1972
"1392",48,2,1972
"1393",68,1,1972
"1394",31,1,1972
"1395",29,1,1972
"1396",26,2,1972
"1397",25,2,1972
"1398",35,2,1972
"1399",33,2,1972
"1400",64,2,1972
"1401",25,1,1972
"1402",59,1,1972
"1403",50,1,1972
"1404",29,1,1972
"1405",60,1,1972
"1406",54,1,1972
"1407",35,1,1972
"1408",44,2,1972
"1409",65,1,1972
"1410",55,2,1972
"1411",26,1,1972
"1412",66,2,1972
"1413",56,2,1972
"1414",49,1,1972
"1415",28,2,1972
"1416",26,2,1972
"1417",46,1,1972
"1418",65,2,1972
"1419",37,1,1972
"1420",56,1,1972
"1421",64,2,1972
"1422",47,2,1972
"1423",21,2,1972
"1424",43,2,1972
"1425",48,1,1972
"1426",68,1,1972
"1427",45,1,1972
"1428",-99,1,1972
"1429",22,2,1972
"1430",77,2,1972
"1431",69,1,1972
"1432",65,2,1972
"1433",59,2,1972
"1434",65,1,1972
"1435",42,1,1972
"1436",45,1,1972
"1437",26,1,1972
"1438",32,2,1972
"1439",28,1,1972
"1440",37,2,1972
"1441",46,2,1972
"1442",72,2,1972
"1443",26,1,1972
"1444",24,1,1972
"1445",50,1,1972
"1446",68,2,1972
"1447",72,2,1972
"1448",47,2,1972
"1449",45,1,1972
"1450",23,1,1972
"1451",39,2,1972
"1452",46,2,1972
"1453",45,1,1972
"1454",63,1,1972
"1455",30,1,1972
"1456",61,2,1972
"1457",19,1,1972
"1458",50,2,1972
"1459",46,2,1972
"1460",54,1,1972
"1461",35,2,1972
"1462",51,2,1972
"1463",29,2,1972
"1464",38,1,1972
"1465",41,1,1972
"1466",74,2,1972
"1467",56,1,1972
"1468",50,1,1972
"1469",34,2,1972
"1470",61,2,1972
"1471",21,1,1972
"1472",30,2,1972
"1473",61,2,1972
"1474",19,2,1972
"1475",60,1,1972
"1476",46,1,1972
"1477",63,1,1972
"1478",41,1,1972
"1479",37,1,1972
"1480",35,1,1972
"1481",54,2,1972
"1482",51,2,1972
"1483",27,2,1972
"1484",59,1,1972
"1485",52,1,1972
"1486",48,2,1972
"1487",51,2,1972
"1488",31,2,1972
"1489",20,2,1972
"1490",31,1,1972
"1491",32,1,1972
"1492",49,2,1972
"1493",67,1,1972
"1494",50,1,1972
"1495",48,2,1972
"1496",42,2,1972
"1497",45,1,1972
"1498",27,1,1972
"1499",56,2,1972
"1500",61,2,1972
"1501",42,1,1972
"1502",65,1,1972
"1503",52,2,1972
"1504",51,2,1972
"1505",68,2,1972
"1506",62,1,1972
"1507",42,2,1972
"1508",87,1,1972
"1509",25,1,1972
"1510",58,2,1972
"1511",21,1,1972
"1512",34,2,1972
"1513",31,1,1972
"1514",24,2,1972
"1515",27,2,1972
"1516",20,1,1972
"1517",38,2,1972
"1518",30,1,1972
"1519",50,1,1972
"1520",36,2,1972
"1521",45,2,1972
"1522",35,2,1972
"1523",50,1,1972
"1524",34,1,1972
"1525",36,2,1972
"1526",47,1,1972
"1527",27,2,1972
"1528",54,1,1972
"1529",25,2,1972
"1530",64,2,1972
"1531",63,2,1972
"1532",41,2,1972
"1533",20,1,1972
"1534",49,1,1972
"1535",59,1,1972
"1536",29,1,1972
"1537",29,2,1972
"1538",39,1,1972
"1539",62,2,1972
"1540",21,2,1972
"1541",32,1,1972
"1542",33,2,1972
"1543",59,1,1972
"1544",25,1,1972
"1545",27,1,1972
"1546",30,2,1972
"1547",28,2,1972
"1548",18,2,1972
"1549",56,1,1972
"1550",22,2,1972
"1551",34,1,1972
"1552",50,1,1972
"1553",43,1,1972
"1554",-99,2,1972
"1555",24,2,1972
"1556",29,1,1972
"1557",29,2,1972
"1558",39,2,1972
"1559",46,2,1972
"1560",41,1,1972
"1561",57,1,1972
"1562",34,1,1972
"1563",44,1,1972
"1564",48,2,1972
"1565",21,1,1972
"1566",27,2,1972
"1567",37,1,1972
"1568",20,1,1972
"1569",21,1,1972
"1570",38,2,1972
"1571",42,2,1972
"1572",30,1,1972
"1573",39,2,1972
"1574",51,1,1972
"1575",68,1,1972
"1576",24,2,1972
"1577",25,1,1972
"1578",24,2,1972
"1579",18,1,1972
"1580",44,2,1972
"1581",55,2,1972
"1582",57,1,1972
"1583",29,2,1972
"1584",76,2,1972
"1585",49,1,1972
"1586",85,1,1972
"1587",47,2,1972
"1588",74,1,1972
"1589",52,1,1972
"1590",63,1,1972
"1591",50,1,1972
"1592",32,1,1972
"1593",58,2,1972
"1594",52,2,1972
"1595",49,2,1972
"1596",48,1,1972
"1597",70,2,1972
"1598",22,1,1972
"1599",40,2,1972
"1600",49,1,1972
"1601",67,1,1972
"1602",46,2,1972
"1603",20,2,1972
"1604",41,2,1972
"1605",55,1,1972
"1606",42,2,1972
"1607",47,1,1972
"1608",20,2,1972
"1609",69,2,1972
"1610",74,2,1972
"1611",35,1,1972
"1612",22,1,1972
"1613",35,1,1972
"1614",54,1,1973
"1615",51,2,1973
"1616",36,2,1973
"1617",32,1,1973
"1618",54,2,1973
"1619",41,2,1973
"1620",31,2,1973
"1621",26,1,1973
"1622",78,2,1973
"1623",46,1,1973
"1624",67,2,1973
"1625",39,1,1973
"1626",76,1,1973
"1627",34,2,1973
"1628",35,2,1973
"1629",55,1,1973
"1630",44,2,1973
"1631",40,2,1973
"1632",57,2,1973
"1633",67,1,1973
"1634",68,2,1973
"1635",32,2,1973
"1636",46,2,1973
"1637",62,1,1973
"1638",72,1,1973
"1639",25,2,1973
"1640",69,2,1973
"1641",38,2,1973
"1642",56,1,1973
"1643",20,1,1973
"1644",66,2,1973
"1645",78,1,1973
"1646",56,2,1973
"1647",66,1,1973
"1648",44,1,1973
"1649",46,1,1973
"1650",43,2,1973
"1651",37,2,1973
"1652",49,2,1973
"1653",53,2,1973
"1654",20,2,1973
"1655",53,2,1973
"1656",79,1,1973
"1657",25,1,1973
"1658",25,2,1973
"1659",44,1,1973
"1660",55,2,1973
"1661",27,1,1973
"1662",76,2,1973
"1663",30,2,1973
"1664",22,1,1973
"1665",40,1,1973
"1666",50,2,1973
"1667",40,2,1973
"1668",56,2,1973
"1669",37,2,1973
"1670",58,1,1973
"1671",30,1,1973
"1672",53,1,1973
"1673",25,2,1973
"1674",58,1,1973
"1675",72,1,1973
"1676",34,1,1973
"1677",39,2,1973
"1678",51,2,1973
"1679",85,1,1973
"1680",77,1,1973
"1681",25,2,1973
"1682",39,2,1973
"1683",36,2,1973
"1684",45,1,1973
"1685",19,2,1973
"1686",41,2,1973
"1687",38,1,1973
"1688",24,1,1973
"1689",22,2,1973
"1690",21,2,1973
"1691",71,1,1973
"1692",43,2,1973
"1693",44,2,1973
"1694",20,1,1973
"1695",74,2,1973
"1696",51,2,1973
"1697",38,1,1973
"1698",55,1,1973
"1699",56,1,1973
"1700",51,2,1973
"1701",62,2,1973
"1702",25,2,1973
"1703",21,2,1973
"1704",20,2,1973
"1705",27,1,1973
"1706",33,2,1973
"1707",39,1,1973
"1708",56,2,1973
"1709",52,1,1973
"1710",49,2,1973
"1711",28,1,1973
"1712",28,2,1973
"1713",63,1,1973
"1714",47,2,1973
"1715",69,2,1973
"1716",25,2,1973
"1717",30,1,1973
"1718",22,1,1973
"1719",42,2,1973
"1720",40,1,1973
"1721",32,1,1973
"1722",24,2,1973
"1723",52,2,1973
"1724",43,2,1973
"1725",20,2,1973
"1726",27,1,1973
"1727",40,1,1973
"1728",60,2,1973
"1729",51,2,1973
"1730",68,1,1973
"1731",59,1,1973
"1732",29,2,1973
"1733",34,2,1973
"1734",27,1,1973
"1735",46,1,1973
"1736",47,2,1973
"1737",31,1,1973
"1738",57,1,1973
"1739",28,1,1973
"1740",27,2,1973
"1741",34,2,1973
"1742",35,2,1973
"1743",27,1,1973
"1744",70,1,1973
"1745",53,2,1973
"1746",41,1,1973
"1747",24,1,1973
"1748",55,2,1973
"1749",39,1,1973
"1750",21,2,1973
"1751",51,1,1973
"1752",62,1,1973
"1753",26,2,1973
"1754",21,2,1973
"1755",43,2,1973
"1756",62,1,1973
"1757",54,2,1973
"1758",75,1,1973
"1759",50,2,1973
"1760",56,1,1973
"1761",48,1,1973
"1762",20,1,1973
"1763",44,2,1973
"1764",43,1,1973
"1765",43,1,1973
"1766",24,2,1973
"1767",30,2,1973
"1768",42,2,1973
"1769",45,1,1973
"1770",77,1,1973
"1771",19,2,1973
"1772",23,2,1973
"1773",32,2,1973
"1774",35,2,1973
"1775",41,1,1973
"1776",39,1,1973
"1777",31,1,1973
"1778",32,2,1973
"1779",41,2,1973
"1780",83,2,1973
"1781",65,1,1973
"1782",46,1,1973
"1783",22,1,1973
"1784",52,2,1973
"1785",47,1,1973
"1786",30,1,1973
"1787",54,2,1973
"1788",22,2,1973
"1789",66,1,1973
"1790",21,1,1973
"1791",36,1,1973
"1792",28,1,1973
"1793",22,2,1973
"1794",59,1,1973
"1795",22,2,1973
"1796",31,2,1973
"1797",23,2,1973
"1798",59,1,1973
"1799",58,2,1973
"1800",38,1,1973
"1801",26,2,1973
"1802",46,2,1973
"1803",35,1,1973
"1804",30,1,1973
"1805",63,2,1973
"1806",26,2,1973
"1807",62,2,1973
"1808",74,2,1973
"1809",31,1,1973
"1810",70,2,1973
"1811",65,2,1973
"1812",43,1,1973
"1813",74,2,1973
"1814",57,2,1973
"1815",60,2,1973
"1816",52,1,1973
"1817",24,1,1973
"1818",41,2,1973
"1819",29,1,1973
"1820",74,1,1973
"1821",64,2,1973
"1822",35,2,1973
"1823",36,1,1973
"1824",34,1,1973
"1825",55,2,1973
"1826",34,2,1973
"1827",57,2,1973
"1828",24,1,1973
"1829",60,1,1973
"1830",61,2,1973
"1831",26,2,1973
"1832",74,1,1973
"1833",56,2,1973
"1834",22,1,1973
"1835",47,1,1973
"1836",66,2,1973
"1837",64,1,1973
"1838",27,2,1973
"1839",32,2,1973
"1840",50,1,1973
"1841",68,1,1973
"1842",47,2,1973
"1843",26,1,1973
"1844",34,2,1973
"1845",39,2,1973
"1846",30,1,1973
"1847",65,2,1973
"1848",74,1,1973
"1849",59,2,1973
"1850",67,1,1973
"1851",26,1,1973
"1852",71,1,1973
"1853",20,1,1973
"1854",23,2,1973
"1855",33,1,1973
"1856",24,2,1973
"1857",41,2,1973
"1858",69,2,1973
"1859",43,1,1973
"1860",62,1,1973
"1861",54,2,1973
"1862",43,2,1973
"1863",21,2,1973
"1864",23,1,1973
"1865",28,2,1973
"1866",52,2,1973
"1867",20,2,1973
"1868",61,2,1973
"1869",60,2,1973
"1870",32,1,1973
"1871",74,1,1973
"1872",53,1,1973
"1873",37,2,1973
"1874",23,2,1973
"1875",60,1,1973
"1876",53,2,1973
"1877",28,2,1973
"1878",21,2,1973
"1879",48,1,1973
"1880",41,2,1973
"1881",57,1,1973
"1882",19,1,1973
"1883",41,2,1973
"1884",47,1,1973
"1885",20,2,1973
"1886",22,1,1973
"1887",46,2,1973
"1888",63,1,1973
"1889",43,2,1973
"1890",27,1,1973
"1891",28,2,1973
"1892",68,1,1973
"1893",22,1,1973
"1894",72,2,1973
"1895",30,2,1973
"1896",28,2,1973
"1897",48,2,1973
"1898",36,2,1973
"1899",36,1,1973
"1900",56,1,1973
"1901",25,2,1973
"1902",46,1,1973
"1903",26,2,1973
"1904",38,2,1973
"1905",58,1,1973
"1906",31,2,1973
"1907",36,1,1973
"1908",50,2,1973
"1909",68,1,1973
"1910",49,2,1973
"1911",28,1,1973
"1912",20,2,1973
"1913",63,1,1973
"1914",21,1,1973
"1915",39,2,1973
"1916",63,1,1973
"1917",23,2,1973
"1918",36,2,1973
"1919",32,2,1973
"1920",53,2,1973
"1921",-99,2,1973
"1922",23,2,1973
"1923",79,2,1973
"1924",41,1,1973
"1925",28,1,1973
"1926",58,2,1973
"1927",44,1,1973
"1928",25,2,1973
"1929",23,2,1973
"1930",44,1,1973
"1931",63,1,1973
"1932",42,2,1973
"1933",63,2,1973
"1934",55,2,1973
"1935",26,1,1973
"1936",22,2,1973
"1937",29,2,1973
"1938",82,1,1973
"1939",24,1,1973
"1940",24,2,1973
"1941",62,1,1973
"1942",58,2,1973
"1943",66,2,1973
"1944",51,2,1973
"1945",79,1,1973
"1946",71,2,1973
"1947",49,1,1973
"1948",55,1,1973
"1949",67,1,1973
"1950",23,1,1973
"1951",44,2,1973
"1952",31,1,1973
"1953",52,1,1973
"1954",54,2,1973
"1955",58,1,1973
"1956",77,2,1973
"1957",33,2,1973
"1958",33,1,1973
"1959",47,1,1973
"1960",49,2,1973
"1961",44,1,1973
"1962",29,1,1973
"1963",22,2,1973
"1964",31,2,1973
"1965",67,1,1973
"1966",67,2,1973
"1967",34,1,1973
"1968",74,1,1973
"1969",36,2,1973
"1970",22,2,1973
"1971",74,1,1973
"1972",48,1,1973
"1973",54,2,1973
"1974",22,1,1973
"1975",53,2,1973
"1976",20,1,1973
"1977",31,2,1973
"1978",41,2,1973
"1979",40,1,1973
"1980",40,1,1973
"1981",25,1,1973
"1982",66,2,1973
"1983",65,1,1973
"1984",68,2,1973
"1985",19,2,1973
"1986",45,1,1973
"1987",20,2,1973
"1988",27,1,1973
"1989",70,1,1973
"1990",49,2,1973
"1991",21,1,1973
"1992",40,2,1973
"1993",26,1,1973
"1994",60,2,1973
"1995",45,1,1973
"1996",49,1,1973
"1997",34,1,1973
"1998",52,2,1973
"1999",39,2,1973
"2000",51,1,1973
"2001",54,1,1973
"2002",30,2,1973
"2003",24,2,1973
"2004",75,1,1973
"2005",19,1,1973
"2006",56,2,1973
"2007",57,2,1973
"2008",69,1,1973
"2009",52,2,1973
"2010",24,1,1973
"2011",38,2,1973
"2012",51,2,1973
"2013",73,1,1973
"2014",67,1,1973
"2015",25,2,1973
"2016",45,2,1973
"2017",29,1,1973
"2018",32,1,1973
"2019",37,1,1973
"2020",48,2,1973
"2021",41,2,1973
"2022",46,2,1973
"2023",72,1,1973
"2024",57,2,1973
"2025",24,2,1973
"2026",21,1,1973
"2027",27,2,1973
"2028",29,2,1973
"2029",69,1,1973
"2030",69,2,1973
"2031",51,1,1973
"2032",54,1,1973
"2033",38,1,1973
"2034",79,2,1973
"2035",58,2,1973
"2036",66,2,1973
"2037",66,2,1973
"2038",42,1,1973
"2039",72,1,1973
"2040",64,2,1973
"2041",26,2,1973
"2042",24,1,1973
"2043",64,2,1973
"2044",19,2,1973
"2045",46,1,1973
"2046",59,1,1973
"2047",79,2,1973
"2048",52,1,1973
"2049",58,2,1973
"2050",38,1,1973
"2051",34,1,1973
"2052",65,1,1973
"2053",42,2,1973
"2054",33,1,1973
"2055",29,2,1973
"2056",56,2,1973
"2057",21,2,1973
"2058",31,2,1973
"2059",67,1,1973
"2060",37,1,1973
"2061",64,2,1973
"2062",35,1,1973
"2063",68,1,1973
"2064",36,2,1973
"2065",23,2,1973
"2066",21,2,1973
"2067",47,2,1973
"2068",51,2,1973
"2069",42,1,1973
"2070",77,1,1973
"2071",61,1,1973
"2072",36,1,1973
"2073",36,2,1973
"2074",33,2,1973
"2075",31,2,1973
"2076",25,1,1973
"2077",56,1,1973
"2078",58,1,1973
"2079",25,1,1973
"2080",26,2,1973
"2081",27,2,1973
"2082",46,1,1973
"2083",52,1,1973
"2084",60,2,1973
"2085",27,1,1973
"2086",43,2,1973
"2087",35,2,1973
"2088",63,1,1973
"2089",25,1,1973
"2090",29,2,1973
"2091",44,2,1973
"2092",19,1,1973
"2093",66,2,1973
"2094",42,2,1973
"2095",27,2,1973
"2096",72,1,1973
"2097",54,1,1973
"2098",25,2,1973
"2099",58,2,1973
"2100",23,2,1973
"2101",20,1,1973
"2102",38,1,1973
"2103",25,1,1973
"2104",71,2,1973
"2105",68,2,1973
"2106",54,1,1973
"2107",37,1,1973
"2108",77,2,1973
"2109",21,1,1973
"2110",22,2,1973
"2111",57,2,1973
"2112",33,1,1973
"2113",59,2,1973
"2114",48,2,1973
"2115",45,1,1973
"2116",32,2,1973
"2117",35,1,1973
"2118",39,2,1973
"2119",27,2,1973
"2120",36,1,1973
"2121",37,1,1973
"2122",51,1,1973
"2123",29,2,1973
"2124",29,1,1973
"2125",76,2,1973
"2126",35,2,1973
"2127",34,2,1973
"2128",40,1,1973
"2129",36,2,1973
"2130",31,1,1973
"2131",19,2,1973
"2132",70,2,1973
"2133",28,2,1973
"2134",28,2,1973
"2135",44,1,1973
"2136",27,1,1973
"2137",38,1,1973
"2138",25,1,1973
"2139",27,2,1973
"2140",33,2,1973
"2141",37,2,1973
"2142",24,1,1973
"2143",51,1,1973
"2144",51,1,1973
"2145",74,2,1973
"2146",21,2,1973
"2147",42,2,1973
"2148",44,1,1973
"2149",43,2,1973
"2150",24,1,1973
"2151",50,2,1973
"2152",23,2,1973
"2153",38,1,1973
"2154",24,1,1973
"2155",39,2,1973
"2156",36,2,1973
"2157",26,2,1973
"2158",37,1,1973
"2159",21,2,1973
"2160",21,1,1973
"2161",34,2,1973
"2162",70,1,1973
"2163",43,2,1973
"2164",72,2,1973
"2165",35,2,1973
"2166",23,1,1973
"2167",46,2,1973
"2168",68,2,1973
"2169",61,1,1973
"2170",70,1,1973
"2171",35,1,1973
"2172",32,2,1973
"2173",64,1,1973
"2174",46,2,1973
"2175",20,1,1973
"2176",51,2,1973
"2177",24,1,1973
"2178",43,2,1973
"2179",63,1,1973
"2180",78,2,1973
"2181",59,1,1973
"2182",19,2,1973
"2183",19,1,1973
"2184",56,1,1973
"2185",65,2,1973
"2186",20,1,1973
"2187",37,2,1973
"2188",72,1,1973
"2189",55,1,1973
"2190",33,2,1973
"2191",35,2,1973
"2192",39,2,1973
"2193",29,1,1973
"2194",64,1,1973
"2195",51,2,1973
"2196",53,1,1973
"2197",74,2,1973
"2198",45,2,1973
"2199",25,2,1973
"2200",22,2,1973
"2201",54,2,1973
"2202",64,1,1973
"2203",65,1,1973
"2204",24,1,1973
"2205",49,2,1973
"2206",44,1,1973
"2207",51,2,1973
"2208",33,2,1973
"2209",60,2,1973
"2210",57,1,1973
"2211",27,2,1973
"2212",40,1,1973
"2213",36,2,1973
"2214",38,2,1973
"2215",22,2,1973
"2216",59,2,1973
"2217",24,1,1973
"2218",42,1,1973
"2219",24,1,1973
"2220",69,2,1973
"2221",34,1,1973
"2222",31,2,1973
"2223",29,2,1973
"2224",20,2,1973
"2225",56,2,1973
"2226",61,2,1973
"2227",29,1,1973
"2228",67,1,1973
"2229",64,1,1973
"2230",73,2,1973
"2231",37,2,1973
"2232",27,1,1973
"2233",34,2,1973
"2234",59,2,1973
"2235",35,1,1973
"2236",22,2,1973
"2237",68,1,1973
"2238",64,1,1973
"2239",77,2,1973
"2240",27,2,1973
"2241",62,2,1973
"2242",51,1,1973
"2243",38,1,1973
"2244",63,2,1973
"2245",29,2,1973
"2246",23,1,1973
"2247",22,1,1973
"2248",89,1,1973
"2249",26,2,1973
"2250",47,2,1973
"2251",64,1,1973
"2252",65,1,1973
"2253",29,1,1973
"2254",24,1,1973
"2255",27,1,1973
"2256",64,2,1973
"2257",86,2,1973
"2258",47,1,1973
"2259",59,2,1973
"2260",52,2,1973
"2261",79,1,1973
"2262",48,1,1973
"2263",19,1,1973
"2264",35,2,1973
"2265",66,1,1973
"2266",54,2,1973
"2267",52,1,1973
"2268",33,2,1973
"2269",68,2,1973
"2270",28,2,1973
"2271",43,2,1973
"2272",38,1,1973
"2273",27,1,1973
"2274",32,2,1973
"2275",20,1,1973
"2276",48,2,1973
"2277",48,2,1973
"2278",42,1,1973
"2279",45,1,1973
"2280",76,2,1973
"2281",66,2,1973
"2282",27,1,1973
"2283",28,2,1973
"2284",23,1,1973
"2285",26,2,1973
"2286",44,2,1973
"2287",35,1,1973
"2288",49,1,1973
"2289",56,1,1973
"2290",73,2,1973
"2291",40,2,1973
"2292",31,1,1973
"2293",29,2,1973
"2294",25,2,1973
"2295",42,2,1973
"2296",39,1,1973
"2297",31,1,1973
"2298",41,1,1973
"2299",48,1,1973
"2300",58,2,1973
"2301",32,1,1973
"2302",68,2,1973
"2303",30,2,1973
"2304",21,1,1973
"2305",26,1,1973
"2306",21,2,1973
"2307",23,2,1973
"2308",69,1,1973
"2309",54,2,1973
"2310",22,1,1973
"2311",30,2,1973
"2312",19,2,1973
"2313",67,1,1973
"2314",34,2,1973
"2315",38,1,1973
"2316",54,2,1973
"2317",27,1,1973
"2318",52,2,1973
"2319",28,1,1973
"2320",29,2,1973
"2321",21,2,1973
"2322",27,1,1973
"2323",49,1,1973
"2324",42,2,1973
"2325",39,2,1973
"2326",72,1,1973
"2327",35,1,1973
"2328",45,2,1973
"2329",36,2,1973
"2330",59,2,1973
"2331",39,1,1973
"2332",29,1,1973
"2333",34,2,1973
"2334",72,2,1973
"2335",48,1,1973
"2336",73,1,1973
"2337",22,1,1973
"2338",54,1,1973
"2339",52,1,1973
"2340",61,2,1973
"2341",31,2,1973
"2342",31,2,1973
"2343",49,2,1973
"2344",37,1,1973
"2345",34,2,1973
"2346",20,1,1973
"2347",36,2,1973
"2348",36,2,1973
"2349",19,1,1973
"2350",24,1,1973
"2351",60,1,1973
"2352",26,2,1973
"2353",47,1,1973
"2354",23,2,1973
"2355",55,2,1973
"2356",34,1,1973
"2357",26,2,1973
"2358",49,2,1973
"2359",22,2,1973
"2360",49,1,1973
"2361",63,2,1973
"2362",31,1,1973
"2363",38,2,1973
"2364",27,2,1973
"2365",19,1,1973
"2366",56,1,1973
"2367",27,2,1973
"2368",42,2,1973
"2369",37,2,1973
"2370",21,2,1973
"2371",36,1,1973
"2372",34,1,1973
"2373",70,1,1973
"2374",45,2,1973
"2375",73,2,1973
"2376",60,2,1973
"2377",37,1,1973
"2378",29,2,1973
"2379",46,1,1973
"2380",49,2,1973
"2381",18,1,1973
"2382",64,1,1973
"2383",43,2,1973
"2384",39,2,1973
"2385",21,1,1973
"2386",38,1,1973
"2387",51,2,1973
"2388",70,2,1973
"2389",71,1,1973
"2390",45,1,1973
"2391",32,2,1973
"2392",62,2,1973
"2393",42,2,1973
"2394",40,2,1973
"2395",30,2,1973
"2396",21,1,1973
"2397",40,1,1973
"2398",34,2,1973
"2399",59,2,1973
"2400",32,1,1973
"2401",49,2,1973
"2402",51,1,1973
"2403",44,1,1973
"2404",24,1,1973
"2405",39,2,1973
"2406",22,2,1973
"2407",62,2,1973
"2408",22,1,1973
"2409",74,2,1973
"2410",52,2,1973
"2411",27,2,1973
"2412",60,1,1973
"2413",78,2,1973
"2414",70,1,1973
"2415",29,1,1973
"2416",31,1,1973
"2417",30,2,1973
"2418",58,1,1973
"2419",22,1,1973
"2420",24,2,1973
"2421",29,2,1973
"2422",46,2,1973
"2423",56,2,1973
"2424",66,2,1973
"2425",21,1,1973
"2426",37,1,1973
"2427",33,2,1973
"2428",46,1,1973
"2429",49,2,1973
"2430",60,2,1973
"2431",26,1,1973
"2432",42,1,1973
"2433",35,2,1973
"2434",57,2,1973
"2435",59,1,1973
"2436",47,2,1973
"2437",41,1,1973
"2438",53,2,1973
"2439",53,1,1973
"2440",56,2,1973
"2441",64,1,1973
"2442",34,1,1973
"2443",27,2,1973
"2444",60,1,1973
"2445",42,1,1973
"2446",28,2,1973
"2447",48,1,1973
"2448",65,2,1973
"2449",69,1,1973
"2450",71,1,1973
"2451",61,2,1973
"2452",37,2,1973
"2453",28,2,1973
"2454",23,2,1973
"2455",62,1,1973
"2456",42,1,1973
"2457",31,2,1973
"2458",48,2,1973
"2459",52,2,1973
"2460",52,1,1973
"2461",33,1,1973
"2462",59,2,1973
"2463",22,2,1973
"2464",50,2,1973
"2465",52,1,1973
"2466",58,2,1973
"2467",25,1,1973
"2468",59,1,1973
"2469",41,2,1973
"2470",48,1,1973
"2471",34,2,1973
"2472",59,1,1973
"2473",69,2,1973
"2474",23,1,1973
"2475",26,1,1973
"2476",62,1,1973
"2477",71,1,1973
"2478",62,2,1973
"2479",38,2,1973
"2480",31,1,1973
"2481",63,1,1973
"2482",23,1,1973
"2483",28,2,1973
"2484",37,2,1973
"2485",46,2,1973
"2486",57,2,1973
"2487",77,1,1973
"2488",68,1,1973
"2489",62,2,1973
"2490",65,2,1973
"2491",45,2,1973
"2492",46,1,1973
"2493",58,2,1973
"2494",22,1,1973
"2495",38,2,1973
"2496",67,1,1973
"2497",41,2,1973
"2498",35,2,1973
"2499",67,1,1973
"2500",70,1,1973
"2501",35,1,1973
"2502",48,2,1973
"2503",37,1,1973
"2504",52,2,1973
"2505",44,1,1973
"2506",54,2,1973
"2507",79,1,1973
"2508",36,2,1973
"2509",52,2,1973
"2510",26,1,1973
"2511",56,1,1973
"2512",75,2,1973
"2513",49,1,1973
"2514",43,2,1973
"2515",23,2,1973
"2516",38,2,1973
"2517",67,2,1973
"2518",33,1,1973
"2519",22,2,1973
"2520",46,2,1973
"2521",29,1,1973
"2522",36,1,1973
"2523",65,1,1973
"2524",50,2,1973
"2525",21,1,1973
"2526",53,2,1973
"2527",36,2,1973
"2528",55,1,1973
"2529",41,1,1973
"2530",48,2,1973
"2531",19,2,1973
"2532",24,1,1973
"2533",24,2,1973
"2534",50,2,1973
"2535",74,1,1973
"2536",24,2,1973
"2537",57,1,1973
"2538",58,2,1973
"2539",49,2,1973
"2540",38,2,1973
"2541",78,2,1973
"2542",55,1,1973
"2543",34,1,1973
"2544",27,2,1973
"2545",23,2,1973
"2546",33,1,1973
"2547",62,1,1973
"2548",54,1,1973
"2549",63,2,1973
"2550",27,2,1973
"2551",35,1,1973
"2552",47,2,1973
"2553",36,2,1973
"2554",33,2,1973
"2555",69,2,1973
"2556",46,1,1973
"2557",58,1,1973
"2558",74,2,1973
"2559",32,2,1973
"2560",22,2,1973
"2561",41,2,1973
"2562",23,1,1973
"2563",30,2,1973
"2564",54,2,1973
"2565",45,2,1973
"2566",18,1,1973
"2567",20,2,1973
"2568",45,1,1973
"2569",74,1,1973
"2570",21,1,1973
"2571",61,2,1973
"2572",67,2,1973
"2573",53,1,1973
"2574",27,1,1973
"2575",22,2,1973
"2576",31,2,1973
"2577",40,1,1973
"2578",28,1,1973
"2579",60,1,1973
"2580",74,1,1973
"2581",56,1,1973
"2582",21,1,1973
"2583",47,1,1973
"2584",52,2,1973
"2585",66,2,1973
"2586",28,1,1973
"2587",30,1,1973
"2588",46,2,1973
"2589",43,1,1973
"2590",40,2,1973
"2591",81,1,1973
"2592",21,1,1973
"2593",55,2,1973
"2594",29,2,1973
"2595",69,2,1973
"2596",35,2,1973
"2597",26,1,1973
"2598",27,2,1973
"2599",44,2,1973
"2600",19,1,1973
"2601",40,2,1973
"2602",54,1,1973
"2603",22,2,1973
"2604",47,2,1973
"2605",24,2,1973
"2606",34,1,1973
"2607",29,2,1973
"2608",73,2,1973
"2609",25,1,1973
"2610",57,1,1973
"2611",23,1,1973
"2612",22,1,1973
"2613",47,1,1973
"2614",37,2,1973
"2615",56,2,1973
"2616",39,2,1973
"2617",28,1,1973
"2618",68,2,1973
"2619",52,1,1973
"2620",36,2,1973
"2621",34,2,1973
"2622",39,1,1973
"2623",40,1,1973
"2624",53,2,1973
"2625",20,1,1973
"2626",75,1,1973
"2627",38,2,1973
"2628",73,2,1973
"2629",47,2,1973
